,run_id,rupAM,t0sAEC,rupAEC1,icNum,Time,Mean Radius,On AEC1,On AEC2,On AEC1 rel,On AEC2 rel,Taken up by AEC1 rel,Taken up by AEC2 rel,Taken up by AMs,Total taken up by AECs,Total taken up
14428,948,0.27399999999999997,240.0,0.006849999999999999,4.0,360,1.3900000000000003,0.0033,0.0038,0.0034457554557794,0.0898345153664302,0.925341965124778,0.5106382978723404,0.0851,0.9078,0.9929
14429,948,0.27399999999999997,240.0,0.006849999999999999,4.0,390,1.3900000000000003,0.001,0.0029,0.0010441683199331,0.0685579196217494,0.9266993839406912,0.5130023640661938,0.0869,0.9092,0.9961
14430,948,0.27399999999999997,240.0,0.006849999999999999,4.0,420,1.3900000000000003,0.0004,0.0017,0.0004176673279732,0.0401891252955082,0.9271170512686644,0.5200945626477541,0.088,0.9099,0.9979
14431,948,0.27399999999999997,240.0,0.006849999999999999,4.0,450,1.3900000000000003,0.0002,0.0008,0.0002088336639866,0.0189125295508274,0.9271170512686644,0.5224586288416075,0.089,0.91,0.999
14432,948,0.27399999999999997,240.0,0.006849999999999999,4.0,480,1.3900000000000003,0.0001,0.0006,0.0001044168319933,0.0141843971631205,0.927221468100658,0.524822695035461,0.0891,0.9102,0.9993
14433,949,1.0001,240.0,0.006849999999999999,4.0,0,1.3900000000000003,0.9599,0.0401,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14434,949,1.0001,240.0,0.006849999999999999,4.0,30,1.3900000000000003,0.7632,0.0366,0.7950828211272007,0.912718204488778,0.1768934263985832,0.054862842892768,0.0282,0.172,0.2002
14435,949,1.0001,240.0,0.006849999999999999,4.0,60,1.3900000000000003,0.6068,0.0347,0.6321491822064799,0.8653366583541147,0.3265965204708824,0.0922693266832917,0.0413,0.3172,0.3585
14436,949,1.0001,240.0,0.006849999999999999,4.0,90,1.3900000000000003,0.4798,0.0331,0.4998437337222627,0.8254364089775561,0.4471299093655589,0.1197007481296758,0.0531,0.434,0.4871
14437,949,1.0001,240.0,0.006849999999999999,4.0,120,1.3900000000000003,0.3732,0.0306,0.3887904990103136,0.7630922693266833,0.5505781852276279,0.1720698254364089,0.0608,0.5354,0.5962
14438,949,1.0001,240.0,0.006849999999999999,4.0,150,1.3900000000000003,0.2759,0.0281,0.2874257735180748,0.7007481296758105,0.6472549223877487,0.226932668329177,0.0656,0.6304,0.696
14439,949,1.0001,240.0,0.006849999999999999,4.0,180,1.3900000000000003,0.1838,0.0254,0.1914782789873945,0.6334164588528678,0.7379935409938535,0.28428927680798,0.071,0.7198,0.7908
14440,949,1.0001,240.0,0.006849999999999999,4.0,210,1.3900000000000003,0.111,0.0227,0.1156370455255755,0.5660847880299252,0.8103969163454526,0.3441396508728179,0.0746,0.7917,0.8663
14441,949,1.0001,240.0,0.006849999999999999,4.0,240,1.3900000000000003,0.0651,0.02,0.0678195645379727,0.4987531172069825,0.8562350244817168,0.4014962593516209,0.0769,0.838,0.9149
14442,949,1.0001,240.0,0.006849999999999999,4.0,270,1.3900000000000003,0.0294,0.0135,0.0306281904365038,0.3366583541147132,0.8834253568080008,0.4314214463840399,0.0918,0.8653,0.9571
14443,949,1.0001,240.0,0.006849999999999999,4.0,300,1.3900000000000003,0.0124,0.0089,0.0129180122929471,0.2219451371571072,0.8953015939160329,0.4663341645885286,0.1006,0.8781,0.9787
14444,949,1.0001,240.0,0.006849999999999999,4.0,330,1.3900000000000003,0.0062,0.0064,0.0064590061464735,0.1596009975062344,0.8994686946556933,0.4812967581047381,0.1047,0.8827,0.9874
14445,949,1.0001,240.0,0.006849999999999999,4.0,360,1.3900000000000003,0.0025,0.0043,0.0026044379622877,0.1072319201995012,0.9021773101364724,0.4962593516209476,0.1073,0.8859,0.9932
14446,949,1.0001,240.0,0.006849999999999999,4.0,390,1.3900000000000003,0.0008,0.0023,0.000833420147932,0.0573566084788029,0.9032190853213876,0.5062344139650873,0.1096,0.8873,0.9969
14447,949,1.0001,240.0,0.006849999999999999,4.0,420,1.3900000000000003,0.0001,0.0017,0.0001041775184915,0.0423940149625935,0.9038441504323368,0.5062344139650873,0.1103,0.8879,0.9982
14448,949,1.0001,240.0,0.006849999999999999,4.0,450,1.3900000000000003,0.0,0.0009,0.0,0.0224438902743142,0.9038441504323368,0.5112219451371571,0.111,0.8881,0.9991
14449,949,1.0001,240.0,0.006849999999999999,4.0,480,1.3900000000000003,0.0,0.0006,0.0,0.0149625935162094,0.9038441504323368,0.513715710723192,0.1112,0.8882,0.9994
14450,950,0.00137,0.0,0.00274,12.0,0,1.3900000000000003,0.9545,0.0455,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14451,950,0.00137,0.0,0.00274,12.0,30,1.3900000000000003,0.8749,0.0425,0.916605552645364,0.934065934065934,0.0800419067574646,0.0571428571428571,0.0036,0.079,0.0826
14452,950,0.00137,0.0,0.00274,12.0,60,1.3900000000000003,0.799,0.0408,0.8370874803562074,0.8967032967032967,0.1549502357255107,0.0923076923076923,0.0081,0.1521,0.1602
14453,950,0.00137,0.0,0.00274,12.0,90,1.3900000000000003,0.729,0.038,0.7637506547930853,0.8351648351648352,0.2232582503928758,0.134065934065934,0.0138,0.2192,0.233
14454,950,0.00137,0.0,0.00274,12.0,120,1.3900000000000003,0.6535,0.0355,0.6846516500785752,0.7802197802197802,0.2954426401257202,0.1692307692307692,0.0213,0.2897,0.311
14455,950,0.00137,0.0,0.00274,12.0,150,1.4555053594078222,0.5675,0.0329,0.5945521215295967,0.7230769230769231,0.3761131482451545,0.2131868131868131,0.0309,0.3687,0.3996
14456,950,0.00137,0.0,0.00274,12.0,180,1.5326901648659463,0.4743,0.0294,0.4969093766369827,0.6461538461538462,0.4629649030906234,0.2681318681318681,0.0422,0.4541,0.4963
14457,950,0.00137,0.0,0.00274,12.0,210,1.546376638811049,0.3821,0.0251,0.4003143006809848,0.5516483516483517,0.5471974855945522,0.3164835164835164,0.0561,0.5367,0.5928
14458,950,0.00137,0.0,0.00274,12.0,240,1.546376638811049,0.2966,0.0216,0.3107386066003143,0.4747252747252747,0.6245154531168151,0.3736263736263736,0.0687,0.6131,0.6818
14459,950,0.00137,0.0,0.00274,12.0,270,1.546376638811049,0.2285,0.0184,0.2393923520167627,0.4043956043956044,0.685489785227868,0.4197802197802198,0.0797,0.6734,0.7531
14460,950,0.00137,0.0,0.00274,12.0,300,1.546376638811049,0.1775,0.0156,0.1859612362493452,0.3428571428571428,0.7299109481403876,0.4615384615384615,0.0892,0.7177,0.8069
14461,950,0.00137,0.0,0.00274,12.0,330,1.546376638811049,0.1345,0.0126,0.1409114719748559,0.2769230769230769,0.7672079622839183,0.5054945054945055,0.0976,0.7553,0.8529
